invoice_no,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,shopping_mall,Cluster
86601,92560,1,34,4,2,1200.34,0,674,7,3
94679,64160,0,30,3,5,26.15,1,757,6,3
90009,71525,1,33,1,4,1200.32,1,68,6,3
18386,91602,1,36,1,5,1500.4,2,726,3,0
10055,74786,1,24,3,3,15.69,1,393,4,0
49261,56241,0,31,1,3,900.24,0,93,7,0
5670,85061,0,31,3,3,15.69,0,774,6,0
87768,15660,0,41,5,3,35.19,0,661,5,1
48341,39633,0,22,0,4,60.6,0,120,8,2
15605,91695,1,59,4,2,1200.34,1,45,6,0
645,1764,1,40,3,3,15.69,1,376,7,2
76914,76756,0,65,3,3,15.69,0,411,5,3
77903,89089,0,33,3,5,26.15,0,59,5,3
73879,95375,1,47,4,1,600.17,0,477,5,3
55308,73281,1,20,1,5,1500.4,1,726,8,3
66874,55505,1,34,1,3,900.24,1,378,5,3
48614,90833,0,57,1,2,600.16,2,353,6,0
54611,67394,0,26,1,3,900.24,2,285,5,3
56660,64381,1,41,2,2,81.32,0,478,5,3
98107,108,0,38,0,3,45.45,1,717,6,1
19537,47280,0,54,7,3,107.52,0,555,6,2
37673,46462,0,53,4,4,2400.68,2,391,6,2
66863,26598,1,65,1,5,1500.4,1,585,2,1
97429,44204,1,22,3,1,5.23,1,727,5,1
35178,55714,1,54,1,4,1200.32,2,284,5,0
5672,4065,1,68,6,2,2100.0,0,253,7,2
67367,2166,0,43,3,1,5.23,0,15,6,1
39931,2930,0,69,1,1,300.08,1,434,4,2
36494,60548,0,48,1,1,300.08,1,275,5,0
76984,74590,0,32,1,2,600.16,1,214,5,3
71581,62318,1,64,7,4,143.36,2,78,4,3
6269,9691,0,60,4,3,1800.51,1,756,1,2
45460,80046,0,44,1,2,600.16,0,604,4,0
72678,37004,1,34,3,3,15.69,2,321,4,1
78188,50744,0,67,0,5,75.75,0,519,4,3
66436,5263,1,20,7,3,107.52,1,598,5,1
81200,2484,0,35,1,2,600.16,0,170,3,1
7513,93096,0,58,1,1,300.08,0,124,3,0
39627,13834,1,49,1,4,1200.32,0,193,4,2
13953,20722,0,30,1,1,300.08,0,707,4,2
7980,68703,1,27,1,5,1500.4,2,33,5,0
40474,60932,0,20,3,4,20.92,1,260,5,0
71817,77216,0,57,3,5,26.15,0,369,5,3
39084,23016,1,65,6,1,1050.0,0,12,9,2
68616,7575,1,54,1,1,300.08,1,10,5,1
38409,5501,0,26,1,3,900.24,0,411,5,2
3219,85030,0,28,0,3,45.45,1,280,3,0
46646,37358,0,38,7,4,143.36,1,186,3,2
54996,20431,0,28,0,5,75.75,0,773,2,1
16593,7627,1,42,3,3,15.69,1,15,2,2
38981,86478,1,24,3,1,5.23,1,501,7,0
492,40327,0,54,0,1,15.15,1,464,4,2
17679,25063,0,31,1,1,300.08,0,608,5,2
62782,12416,0,22,3,5,26.15,1,125,6,1
10640,39317,1,37,1,3,900.24,0,87,2,2
23025,66719,0,58,1,4,1200.32,0,636,2,0
40402,59927,0,69,7,4,143.36,0,7,6,0
58298,69209,1,37,4,1,600.17,0,543,7,3
97493,81441,0,25,3,4,20.92,0,214,4,3
47591,34336,0,27,4,3,1800.51,2,393,4,2
27960,93193,0,57,3,2,10.46,2,636,1,0
31634,30191,1,25,1,3,900.24,0,115,4,2
74474,12224,1,38,1,1,300.08,1,72,5,1
63453,1431,0,58,3,3,15.69,1,602,4,1
20867,36917,1,68,5,1,11.73,0,736,2,2
11409,59938,1,46,4,2,1200.34,2,97,2,0
12711,42196,0,60,5,3,35.19,0,197,5,2
40421,72847,0,57,4,3,1800.51,0,73,5,0
75726,9853,1,39,3,2,10.46,0,97,6,1
34231,31772,0,48,2,2,81.32,1,514,5,2
56657,66085,0,47,4,2,1200.34,2,159,5,3
53870,16377,0,52,3,1,5.23,2,119,5,1
18631,3563,0,27,2,4,162.64,0,743,4,2
40697,46499,0,35,2,4,162.64,1,166,6,2
49720,68636,0,27,5,2,23.46,0,376,7,0
47149,8150,1,59,1,5,1500.4,0,407,7,2
94682,14460,0,50,2,2,81.32,2,542,9,1
5667,84040,1,33,1,2,600.16,0,482,5,0
31240,25697,0,36,5,3,35.19,1,220,3,2
92991,32915,0,22,2,1,40.66,1,456,5,1
16214,12133,1,32,1,2,600.16,2,531,1,2
77114,12882,1,60,0,2,30.3,2,363,7,1
19777,73754,0,48,4,2,1200.34,2,764,5,0
82184,88822,1,64,3,1,5.23,0,557,2,3
1810,36666,0,47,7,1,35.84,1,243,5,2
40190,25598,1,44,2,2,81.32,0,344,5,2
6260,19607,0,29,3,1,5.23,0,720,5,2
93713,59886,0,23,7,3,107.52,0,245,6,3
48090,48401,1,26,1,4,1200.32,1,649,4,2
88414,87300,0,45,4,2,1200.34,0,139,6,3
75534,82343,0,32,3,4,20.92,0,219,4,3
75570,74392,0,56,5,5,58.65,1,225,3,3
85125,11482,0,67,1,3,900.24,2,597,5,1
78876,41608,0,44,5,1,11.73,1,344,3,1
81886,53449,0,28,1,3,900.24,0,205,6,3
67151,72285,0,38,2,4,162.64,1,681,5,3
12672,51083,1,23,1,4,1200.32,2,172,1,0
67051,32711,1,22,7,2,71.68,1,240,4,1
58694,12864,0,61,1,3,900.24,1,782,6,1
96457,42644,0,49,2,1,40.66,2,386,4,1
36268,81160,0,38,5,4,46.92,2,443,4,0
14196,16668,0,23,3,5,26.15,0,697,4,2
74740,12628,0,56,7,1,35.84,1,600,7,1
63176,49736,0,45,1,3,900.24,2,656,5,1
68916,41380,0,51,7,1,35.84,0,481,5,1
6238,84622,0,40,7,3,107.52,0,506,7,0
71259,15281,0,54,2,1,40.66,2,258,6,1
44861,19524,1,34,7,5,179.2,0,66,4,2
94641,55890,1,42,3,3,15.69,2,595,9,3
519,84137,0,34,1,1,300.08,0,296,7,0
81130,39008,0,25,2,5,203.3,0,719,5,1
6919,35181,1,47,4,1,600.17,2,696,8,2
72065,79802,0,53,3,3,15.69,1,143,6,3
97283,82660,0,37,3,3,15.69,1,205,7,3
73162,18793,1,59,7,4,143.36,2,568,4,1
10415,37006,1,29,1,5,1500.4,2,792,2,2
84063,48289,0,57,3,5,26.15,1,456,4,1
93416,18843,0,39,1,5,1500.4,1,142,6,1
52912,7677,0,28,3,4,20.92,1,399,1,1
81581,3094,0,55,1,4,1200.32,1,385,5,1
71870,49916,0,60,1,4,1200.32,2,176,2,1
47757,55820,0,37,1,1,300.08,0,478,5,0
39992,25381,0,40,0,1,15.15,0,90,5,2
35383,93740,1,66,1,2,600.16,2,764,4,0
12416,17648,0,20,1,4,1200.32,1,665,3,2
92196,52312,0,48,3,1,5.23,2,355,4,3
34516,35150,0,23,2,3,121.98,1,3,4,2
10042,24420,0,53,1,5,1500.4,0,474,6,2
81481,9944,0,68,5,5,58.65,0,575,6,1
32986,76121,0,46,1,2,600.16,1,689,6,0
16721,50649,1,65,3,3,15.69,1,380,4,0
29651,5399,1,60,1,4,1200.32,2,583,3,2
21046,5822,0,48,3,2,10.46,2,33,3,2
87918,5561,1,23,7,2,71.68,2,693,4,1
13340,60943,0,65,1,3,900.24,0,7,5,0
7587,3508,1,40,2,5,203.3,0,231,4,2
53074,59039,0,51,3,1,5.23,2,429,2,3
19867,78593,0,59,7,3,107.52,1,743,4,0
85439,99404,1,50,2,3,121.98,0,583,3,3
88143,56343,0,45,2,4,162.64,0,535,4,3
85810,33645,1,21,3,5,26.15,1,467,4,1
51843,81037,0,56,7,4,143.36,0,211,4,3
42428,72338,0,54,4,3,1800.51,0,646,3,0
33269,52328,1,38,0,4,60.6,0,48,2,0
53554,80323,0,39,5,2,23.46,0,543,5,3
88977,14786,1,38,2,4,162.64,0,212,3,1
4550,5256,0,44,4,1,600.17,0,288,3,2
80479,95959,0,20,4,2,1200.34,1,549,4,3
85069,18875,1,28,4,4,2400.68,0,665,2,1
4795,21753,0,64,1,5,1500.4,1,568,4,2
47923,72319,0,49,3,5,26.15,0,728,7,0
80411,61090,0,69,5,5,58.65,0,454,4,3
56251,73075,1,63,4,4,2400.68,2,671,6,3
84392,80362,1,56,3,2,10.46,2,35,9,3
16487,84903,0,49,3,3,15.69,1,596,6,0
32073,83205,1,50,1,2,600.16,0,494,2,0
63563,29234,1,28,2,4,162.64,0,63,5,1
11189,82700,0,65,1,1,300.08,1,616,5,0
92590,30486,0,57,1,4,1200.32,0,0,4,1
74648,84228,1,61,2,5,203.3,1,272,6,3
48836,24316,1,55,1,2,600.16,0,745,7,2
81771,89644,1,53,2,5,203.3,0,253,5,3
65620,32101,1,58,1,2,600.16,2,604,6,1
25033,17684,0,19,1,1,300.08,0,359,1,2
11469,10723,0,33,3,1,5.23,2,379,4,2
75905,82992,0,50,1,4,1200.32,0,324,2,3
10663,10474,1,30,3,5,26.15,1,558,7,2
56401,32897,1,67,2,1,40.66,2,513,6,1
62987,1162,0,67,2,2,81.32,1,634,1,1
20705,24179,1,30,1,1,300.08,0,81,3,2
65141,19612,1,66,1,2,600.16,1,533,2,1
40385,20522,1,28,1,1,300.08,1,567,5,2
96926,10367,1,45,3,3,15.69,2,619,7,1
25793,9799,0,28,7,1,35.84,2,495,4,2
85475,97124,0,52,7,2,71.68,0,37,3,3
80031,69488,0,19,5,1,11.73,0,115,1,3
81892,16149,1,63,4,1,600.17,1,400,6,1
18313,61044,1,24,3,1,5.23,2,615,8,0
89353,42734,0,35,2,3,121.98,1,330,5,1
34953,79671,0,60,2,3,121.98,1,471,4,0
90383,19850,0,50,7,2,71.68,1,409,4,1
85026,50125,0,20,1,2,600.16,1,253,4,3
65786,21774,1,27,7,1,35.84,2,494,7,1
52952,22005,0,52,2,5,203.3,1,722,1,1
40394,71403,0,63,0,2,30.3,2,637,4,0
36984,90443,0,19,1,4,1200.32,1,772,5,0
36108,24923,0,37,1,1,300.08,1,780,5,2
2364,94250,0,26,1,4,1200.32,0,104,8,0
41930,51438,1,21,4,3,1800.51,0,608,6,0
62685,25178,1,33,7,2,71.68,0,551,5,1
20049,22946,0,22,2,3,121.98,2,283,7,2
27505,74736,1,49,3,2,10.46,0,305,7,0
94340,16229,0,59,1,3,900.24,1,727,7,1
73341,70122,1,27,6,1,1050.0,0,526,5,3
6042,207,0,61,3,4,20.92,0,643,5,2
71739,4637,1,37,3,3,15.69,0,782,5,1
91959,32937,0,44,1,5,1500.4,0,201,5,1
9382,97665,0,35,2,3,121.98,1,758,6,0
24939,69499,1,58,7,5,179.2,0,419,5,0
48070,96217,0,48,3,2,10.46,1,284,3,0
44736,58252,1,49,4,1,600.17,2,175,5,0
39898,67466,1,63,1,3,900.24,0,486,7,0
83784,60147,1,49,3,5,26.15,1,429,4,3
54971,78568,0,59,2,2,81.32,1,712,6,3
63293,96219,0,24,1,1,300.08,0,0,4,3
98644,90428,0,22,1,4,1200.32,0,297,6,3
54618,12898,1,20,2,4,162.64,0,140,5,1
76870,96913,0,19,3,3,15.69,1,615,2,3
56119,24965,1,54,4,3,1800.51,1,132,4,1
50593,37803,1,58,4,3,1800.51,0,154,5,1
92079,17468,0,55,1,3,900.24,0,200,4,1
66538,71357,0,33,3,4,20.92,1,560,8,3
76719,6636,0,39,3,2,10.46,2,167,5,1
17248,29572,1,50,2,1,40.66,0,272,5,2
92684,29532,1,57,3,5,26.15,0,634,5,1
42866,10386,1,40,4,1,600.17,2,444,5,2
52891,41119,0,60,7,5,179.2,0,66,5,1
2604,64980,0,55,7,3,107.52,0,743,4,0
42631,98413,1,39,7,4,143.36,0,56,4,0
97165,1061,1,34,4,4,2400.68,0,310,9,1
76249,93572,0,51,1,4,1200.32,0,791,6,3
43833,75041,1,38,1,3,900.24,2,668,5,0
86499,862,0,50,4,2,1200.34,1,107,9,1
54462,56870,0,25,2,5,203.3,0,663,4,3
54664,44664,1,36,2,2,81.32,0,61,6,1
6725,46574,0,56,2,2,81.32,0,501,5,2
34955,13055,0,39,3,1,5.23,0,111,5,2
38447,80357,0,36,3,4,20.92,0,121,6,0
67658,24533,0,51,2,5,203.3,2,321,7,1
75015,90075,0,52,1,4,1200.32,0,514,3,3
88720,15447,1,18,3,2,10.46,0,523,5,1
18599,9628,0,42,1,5,1500.4,1,319,7,2
4635,11069,0,47,0,5,75.75,1,416,6,2
35718,28528,0,48,3,2,10.46,1,525,7,2
14753,56498,0,57,1,1,300.08,1,82,4,0
65657,77856,0,59,4,4,2400.68,2,752,7,3
45927,991,1,46,5,5,58.65,0,227,4,2
66263,97563,0,56,3,3,15.69,1,325,3,3
42027,5141,0,50,2,1,40.66,1,93,2,2
37131,8976,1,37,1,4,1200.32,1,583,5,2
97726,95630,1,37,0,3,45.45,0,536,6,3
42442,1670,1,46,4,2,1200.34,2,574,7,2
13206,24752,0,69,4,2,1200.34,1,669,5,2
15471,82657,0,36,2,1,40.66,2,165,3,0
42889,54571,1,32,2,2,81.32,0,48,1,0
64472,45260,0,29,4,4,2400.68,1,434,4,1
38251,98748,0,23,1,2,600.16,2,442,1,0
23616,12695,1,28,1,1,300.08,2,409,3,2
88408,43152,1,60,3,4,20.92,0,366,9,1
43870,8646,0,28,1,5,1500.4,0,169,6,2
88939,63795,0,29,1,3,900.24,0,114,3,3
50254,21850,1,25,1,2,600.16,2,483,6,1
73674,38457,0,27,1,1,300.08,0,678,6,1
10069,45099,1,65,6,1,1050.0,0,446,7,2
83724,87120,0,24,4,4,2400.68,0,202,6,3
62519,42527,0,21,3,1,5.23,2,270,6,1
43924,57264,0,66,7,1,35.84,0,249,2,0
77115,35560,0,36,2,3,121.98,1,603,5,1
10822,88644,0,43,2,1,40.66,0,304,7,0
92116,7914,0,39,2,4,162.64,0,471,9,1
95484,41714,0,40,0,3,45.45,1,442,4,1
30435,34352,0,67,5,3,35.19,1,115,6,2
99182,3544,1,50,1,1,300.08,2,62,4,1
69428,97490,0,60,2,3,121.98,1,563,7,3
44344,16299,1,26,1,2,600.16,2,190,5,2
23422,87762,1,68,0,2,30.3,0,233,4,0
73028,35461,1,42,1,3,900.24,1,703,4,1
71086,86644,1,29,5,2,23.46,1,393,7,3
58159,3708,1,30,4,4,2400.68,0,52,6,1
25626,90281,0,34,2,2,81.32,2,597,7,0
21110,84592,0,25,3,1,5.23,0,752,5,0
32307,28217,1,59,0,4,60.6,1,654,9,2
48116,53542,0,25,3,3,15.69,1,462,6,0
10505,69734,1,63,0,4,60.6,1,796,4,0
98459,6627,0,18,3,2,10.46,1,46,3,1
96650,79748,1,56,5,3,35.19,1,219,8,3
26050,54322,0,47,3,2,10.46,0,309,4,0
35063,19266,0,62,3,3,15.69,2,683,4,2
53626,50013,0,32,3,4,20.92,1,557,7,3
42599,51748,0,37,3,1,5.23,0,534,6,0
59802,79600,1,69,7,1,35.84,0,4,6,3
93568,48689,1,34,1,3,900.24,1,409,6,1
51112,328,1,21,2,3,121.98,0,520,5,1
52629,5627,0,18,3,2,10.46,0,479,5,1
7102,71247,0,39,3,5,26.15,2,45,2,0
23878,17798,1,43,4,1,600.17,2,563,4,2
97700,29482,0,61,2,2,81.32,1,592,9,1
71364,25421,0,38,2,3,121.98,0,171,4,1
30110,91548,0,55,2,2,81.32,1,521,7,0
71986,31222,0,28,1,2,600.16,1,364,4,1
27615,28870,1,58,3,5,26.15,2,391,3,2
83266,91620,1,64,3,1,5.23,0,761,5,3
92990,20950,1,18,7,4,143.36,0,518,6,1
23662,34988,0,64,3,1,5.23,2,454,4,2
4665,80793,0,22,1,2,600.16,0,545,4,0
74534,18042,1,31,1,4,1200.32,1,643,3,1
12671,56231,0,68,1,1,300.08,0,340,8,0
38026,64237,1,39,2,5,203.3,0,250,4,0
91334,14863,1,69,4,3,1800.51,2,296,4,1
3964,61373,0,54,7,4,143.36,0,505,6,0
12833,69608,0,55,1,3,900.24,1,204,6,0
52324,24523,0,20,2,3,121.98,1,106,5,1
29079,23803,1,38,1,2,600.16,2,60,5,2
78040,15926,1,25,1,3,900.24,1,538,7,1
93450,92947,0,34,1,1,300.08,0,216,6,3
70017,7813,1,18,3,3,15.69,0,581,7,1
50422,5455,1,38,1,4,1200.32,1,87,8,1
39822,79148,0,49,3,4,20.92,0,412,5,0
65974,47406,0,24,5,5,58.65,0,93,6,1
43454,53445,1,54,1,4,1200.32,1,506,3,0
30091,49781,1,67,2,4,162.64,0,94,2,0
9305,78418,0,54,1,1,300.08,1,296,8,0
36405,78016,0,43,3,5,26.15,2,772,6,0
16053,83843,0,19,2,2,81.32,1,766,7,0
70590,959,0,23,1,1,300.08,0,48,7,1
63435,96769,0,55,1,4,1200.32,0,428,6,3
25980,21686,0,44,1,1,300.08,1,406,4,2
53764,4977,1,43,4,4,2400.68,1,383,6,1
66151,1577,0,41,4,2,1200.34,2,214,3,1
95895,69036,0,49,2,4,162.64,0,671,4,3
90265,97468,1,57,7,1,35.84,2,293,8,3
10102,23164,1,41,1,1,300.08,1,682,2,2
66605,60087,0,28,1,4,1200.32,2,206,6,3
48527,39465,0,20,1,4,1200.32,0,361,5,2
17713,37095,1,20,7,1,35.84,0,677,4,2
82133,14443,0,37,1,1,300.08,2,123,5,1
18496,38487,1,59,5,5,58.65,1,790,1,2
55390,68076,1,40,3,5,26.15,0,412,5,3
41192,82501,0,63,1,3,900.24,2,110,7,0
64638,71057,0,63,1,2,600.16,1,191,8,3
70174,74281,0,25,7,5,179.2,0,385,1,3
6167,22611,0,31,2,2,81.32,1,232,5,2
28601,11574,0,62,0,1,15.15,0,601,3,2
92863,79329,1,66,1,2,600.16,2,367,5,3
12849,67704,1,40,1,2,600.16,0,187,5,0
81859,81762,0,33,1,2,600.16,0,542,4,3
60233,83567,0,23,1,2,600.16,2,672,4,3
43795,99343,1,19,1,3,900.24,2,343,6,0
66920,61260,1,69,0,2,30.3,2,80,6,3
21299,66442,1,35,1,1,300.08,0,28,7,0
87565,2268,1,50,1,5,1500.4,2,100,9,1
58552,11315,0,45,4,2,1200.34,1,496,2,1
29969,43163,0,69,7,5,179.2,0,640,9,2
66718,7823,1,33,7,1,35.84,0,525,6,1
39685,67208,1,59,0,2,30.3,0,57,5,0
70324,94101,0,44,1,3,900.24,0,675,8,3
45952,18765,0,28,7,4,143.36,0,203,5,2
44058,66520,1,66,7,4,143.36,2,88,6,0
99032,72454,1,57,3,4,20.92,1,34,5,3
80882,29119,0,20,3,3,15.69,1,379,6,1
42484,18596,0,41,4,4,2400.68,0,787,9,2
18097,22545,0,37,2,2,81.32,0,490,8,2
31262,52467,1,25,1,1,300.08,1,653,4,0
12679,53623,0,18,7,2,71.68,0,60,6,0
70019,75782,0,65,1,2,600.16,1,235,1,3
66745,42761,0,38,1,5,1500.4,1,111,2,1
90397,54409,0,46,3,4,20.92,1,140,5,3
70921,80,1,39,5,3,35.19,0,590,1,1
89697,15833,0,64,4,4,2400.68,2,305,8,1
40112,7479,1,34,4,2,1200.34,0,196,6,2
31440,46112,0,49,1,2,600.16,0,369,5,2
58419,56594,0,18,4,3,1800.51,2,356,5,3
81732,60278,1,64,1,3,900.24,1,519,7,3
72005,66200,0,57,1,1,300.08,1,476,8,3
86861,75843,0,52,4,3,1800.51,2,472,1,3
48271,87332,0,23,4,3,1800.51,0,541,3,0
44298,55182,0,38,1,3,900.24,0,215,8,0
30811,23257,1,28,7,5,179.2,1,369,4,2
5171,87266,1,32,4,1,600.17,2,471,6,0
32760,46713,0,54,3,5,26.15,1,463,8,2
79797,32114,1,46,2,3,121.98,2,1,6,1
46813,1882,1,20,3,1,5.23,0,21,5,2
96177,51526,0,58,2,2,81.32,1,27,4,3
92674,78456,0,31,3,4,20.92,0,246,8,3
67506,56437,0,40,5,3,35.19,2,489,6,3
40062,67335,1,55,1,4,1200.32,0,118,5,0
59868,72033,0,65,5,1,11.73,2,755,7,3
84258,98027,0,47,0,3,45.45,0,655,7,3
19757,49508,1,67,3,2,10.46,0,660,5,0
17488,6538,0,58,2,1,40.66,0,328,3,2
13830,88,1,53,1,2,600.16,1,19,4,2
13339,49205,1,65,1,4,1200.32,0,105,8,2
72988,83362,1,55,7,1,35.84,1,300,6,3
49411,58267,1,69,2,3,121.98,2,569,1,0
51213,63121,1,30,3,1,5.23,0,265,1,3
86948,80161,0,29,3,3,15.69,1,637,6,3
87181,38211,0,44,1,3,900.24,0,476,6,1
22473,94783,0,69,1,1,300.08,1,784,7,0
36534,72161,0,44,1,2,600.16,0,582,5,0
67592,27874,1,50,1,3,900.24,0,253,7,1
27010,62148,0,29,5,4,46.92,0,592,5,0
42660,87923,0,24,1,1,300.08,0,22,7,0
54733,91630,0,47,7,4,143.36,1,203,1,3
13387,9924,1,59,0,2,30.3,1,67,8,2
55687,76336,0,60,1,4,1200.32,1,174,6,3
98222,34331,1,53,4,1,600.17,2,410,6,1
82293,21962,0,65,1,1,300.08,1,336,1,1
57393,69721,1,69,2,5,203.3,0,457,6,3
56843,87388,0,28,4,2,1200.34,0,369,1,3
61095,51792,0,58,1,5,1500.4,0,533,4,3
63493,4583,0,62,4,4,2400.68,1,606,7,1
68002,23641,0,21,5,5,58.65,1,491,5,1
27565,50043,0,29,3,4,20.92,1,40,6,0
70790,33328,0,28,3,1,5.23,2,389,4,1
60432,19398,0,62,0,5,75.75,2,775,4,1
55984,84195,1,22,2,3,121.98,2,6,3,3
48912,39758,1,36,1,1,300.08,0,2,8,2
51421,23149,1,61,1,2,600.16,2,177,5,1
69185,41944,1,38,5,2,23.46,0,255,5,1
29591,92433,1,60,5,1,11.73,0,222,8,0
48443,53799,0,30,3,3,15.69,1,207,7,0
12555,59829,0,40,1,3,900.24,0,208,5,0
28963,43321,0,66,1,4,1200.32,0,409,1,2
36267,76466,1,69,5,3,35.19,0,235,8,0
20150,82772,1,26,1,1,300.08,0,728,7,0
22614,26573,1,60,1,5,1500.4,2,17,1,2
64825,26627,0,49,2,2,81.32,2,191,6,1
88652,15159,0,35,3,5,26.15,0,294,4,1
50279,10857,1,36,3,2,10.46,1,161,1,1
49638,64857,0,29,1,2,600.16,0,750,5,0
76003,1404,0,18,1,4,1200.32,0,95,4,1
3687,74013,1,37,7,2,71.68,2,660,7,0
71962,45327,1,39,1,4,1200.32,0,386,9,1
85886,47411,1,55,1,2,600.16,0,407,3,1
53915,89004,0,53,1,3,900.24,2,479,5,3
69690,57236,0,21,2,2,81.32,0,758,4,3
20390,85142,0,68,7,3,107.52,2,664,2,0
63545,86108,0,38,2,3,121.98,1,621,6,3
96979,7543,0,66,1,4,1200.32,0,384,7,1
5997,25879,0,20,3,5,26.15,2,321,3,2
21131,6727,1,62,2,4,162.64,1,229,2,2
70504,85434,1,68,2,1,40.66,0,497,6,3
32200,13951,0,20,6,1,1050.0,0,519,4,2
12864,19693,0,35,3,5,26.15,0,652,6,2
34094,48383,0,21,3,3,15.69,0,385,9,2
43005,90099,0,20,1,2,600.16,0,127,7,0
93452,76352,0,62,1,3,900.24,1,339,5,3
45484,54057,0,48,1,2,600.16,2,752,6,0
35941,65871,0,33,5,3,35.19,0,115,5,0
19187,81310,1,45,7,2,71.68,0,347,1,0
48410,78702,0,32,3,4,20.92,1,247,4,0
96714,25376,0,52,3,2,10.46,2,3,5,1
38812,37540,0,57,1,5,1500.4,0,258,5,2
25559,84881,0,57,1,4,1200.32,2,749,4,0
47940,70024,1,29,3,5,26.15,2,584,2,0
7283,45131,0,52,1,1,300.08,0,286,4,2
5639,82574,0,48,7,4,143.36,1,362,1,0
89048,18241,1,22,1,4,1200.32,0,389,4,1
690,90815,1,55,0,1,15.15,0,714,4,0
1603,44499,0,22,1,4,1200.32,0,752,2,2
58221,10113,0,63,7,4,143.36,0,124,6,1
34185,52188,0,57,1,3,900.24,1,687,3,0
83010,6646,0,45,7,5,179.2,0,408,4,1
47504,30807,1,27,2,2,81.32,1,775,3,2
50043,38753,1,36,1,5,1500.4,1,614,3,1
27092,5298,0,63,2,1,40.66,1,404,5,2
91581,962,0,23,1,4,1200.32,1,704,6,1
87293,99125,1,21,0,4,60.6,1,196,4,3
53319,1090,1,37,1,1,300.08,0,587,1,1
93884,278,1,24,1,2,600.16,2,300,4,1
16645,43731,0,45,7,5,179.2,2,16,4,2
97924,5867,0,61,3,1,5.23,0,440,4,1
43673,24469,1,63,1,2,600.16,0,54,3,2
24967,97263,0,52,7,5,179.2,0,562,3,0
60602,29647,0,64,1,1,300.08,2,31,6,1
26313,37603,0,27,0,1,15.15,2,512,6,2
14216,56813,1,60,1,3,900.24,2,762,5,0
96729,55039,0,40,1,3,900.24,0,658,6,3
26705,77927,1,50,2,2,81.32,0,668,7,0
45796,17954,0,40,1,2,600.16,0,456,6,2
2854,11234,1,50,2,2,81.32,2,89,7,2
13057,54741,1,21,7,4,143.36,0,161,4,0
37045,29941,0,51,4,1,600.17,0,526,5,2
52755,42743,0,24,7,3,107.52,0,644,2,1
90637,11361,0,56,2,2,81.32,0,590,7,1
34800,95072,0,26,3,3,15.69,0,743,6,0
42297,32895,1,57,7,2,71.68,0,587,7,2
66766,52078,1,25,1,3,900.24,0,729,5,3
84331,73148,0,49,3,4,20.92,2,640,7,3
13161,59274,0,29,7,3,107.52,0,136,6,0
87546,31517,1,43,2,1,40.66,0,529,4,1
80171,3685,1,63,3,3,15.69,0,500,7,1
65510,65671,0,40,7,3,107.52,0,123,6,3
21199,60522,0,37,4,3,1800.51,1,255,9,0
5120,6474,0,56,1,5,1500.4,2,307,4,2
56937,18290,1,52,1,1,300.08,0,285,9,1
72770,93993,0,33,4,2,1200.34,0,609,6,3
55676,24069,0,18,2,3,121.98,1,691,6,1
22302,51661,1,65,3,5,26.15,0,765,4,0
79404,65511,1,27,1,4,1200.32,0,501,7,3
85118,13046,0,68,3,3,15.69,1,761,7,1
62611,89387,0,23,1,2,600.16,2,19,7,3
72027,23663,1,69,3,4,20.92,0,357,3,1
85293,72112,0,30,1,3,900.24,0,460,5,3
55276,86482,1,46,1,1,300.08,0,86,5,3
75953,23203,0,18,0,2,30.3,1,405,4,1
2624,33570,1,34,2,1,40.66,0,266,6,2
90579,82121,1,53,2,3,121.98,0,231,4,3
41632,89932,0,22,1,5,1500.4,0,244,6,0
37728,75080,1,34,3,1,5.23,1,227,5,0
40201,51483,1,56,2,2,81.32,1,362,5,0
13703,4736,0,58,5,2,23.46,0,498,5,2
11872,236,0,22,4,3,1800.51,2,215,9,2
60860,9086,1,66,4,4,2400.68,1,792,4,1
27558,46357,1,31,6,1,1050.0,2,596,2,2
77806,66052,0,65,4,2,1200.34,0,712,4,3
28298,58921,1,67,0,2,30.3,1,121,2,0
78412,42395,1,25,1,1,300.08,0,525,4,1
67561,30894,1,22,1,3,900.24,0,544,7,1
72349,34313,0,38,5,1,11.73,1,272,2,1
25650,53384,0,66,1,2,600.16,0,270,5,0
86731,64379,1,26,4,2,1200.34,2,755,1,3
6335,81677,0,69,3,3,15.69,0,228,4,0
89819,41017,0,50,7,4,143.36,2,519,5,1
58626,22686,0,44,1,1,300.08,0,28,5,1
5355,73523,0,36,3,3,15.69,0,630,4,0
16181,68744,0,52,2,4,162.64,1,229,6,0
69609,37810,1,66,2,1,40.66,0,47,9,1
82361,94246,1,54,1,2,600.16,2,758,6,3
20292,94095,1,46,2,1,40.66,1,54,4,0
9550,47514,0,19,1,1,300.08,0,340,5,2
38288,17351,1,23,7,2,71.68,2,188,6,2
18613,68552,0,60,1,2,600.16,1,251,5,0
86059,10960,1,51,2,3,121.98,0,685,4,1
26001,48669,1,35,1,3,900.24,0,190,6,2
70413,17261,0,37,7,1,35.84,1,351,5,1
42600,70385,1,54,1,1,300.08,0,143,7,0
51768,55154,1,32,1,1,300.08,1,380,8,3
88128,916,0,60,2,3,121.98,2,533,5,1
11582,24954,1,31,1,2,600.16,0,83,6,2
89747,35744,0,52,0,3,45.45,0,413,7,1
53565,72329,0,50,2,2,81.32,1,627,7,3
19808,12221,1,49,1,2,600.16,0,204,4,2
