invoice_no,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,shopping_mall
98739,32146,1,34,1,2,600.16,1,520,4
98017,35394,0,22,5,2,23.46,1,756,4
51409,54036,0,61,4,1,600.17,1,278,4
79973,61810,1,22,2,1,40.66,1,169,4
13778,46178,1,27,7,3,107.52,0,259,5
1452,91079,0,22,1,2,600.16,1,261,5
69435,37450,0,42,1,4,1200.32,1,115,7
31120,98187,0,24,3,3,15.69,1,106,7
36655,93020,1,24,1,4,1200.32,0,89,7
72750,26987,0,55,0,5,75.75,0,126,4
53953,22775,0,32,5,1,11.73,2,404,4
81283,61768,1,37,1,2,600.16,2,226,1
18389,82349,0,26,1,2,600.16,0,235,7
63746,84355,0,34,4,2,1200.34,1,534,5
23673,25930,1,46,1,3,900.24,1,386,6
20192,13519,1,62,1,3,900.24,0,133,5
28758,15169,0,64,1,2,600.16,0,154,4
18124,40712,0,36,2,3,121.98,0,417,5
86841,33145,1,51,3,2,10.46,2,187,6
16530,62860,0,21,1,2,600.16,2,592,1
37749,17971,1,31,1,2,600.16,0,738,4
73457,18133,0,51,4,3,1800.51,0,234,8
96117,33135,1,26,1,4,1200.32,0,354,4
25284,38139,1,38,2,5,203.3,0,466,4
67553,72476,0,35,1,4,1200.32,1,138,1
40933,41622,1,48,3,3,15.69,0,661,3
31435,89326,0,69,2,3,121.98,1,200,5
25645,1629,0,39,1,5,1500.4,0,55,5
26173,63622,0,55,4,2,1200.34,1,415,7
96683,60040,0,67,0,3,45.45,0,559,5
79976,10283,0,63,4,3,1800.51,2,729,6
7314,39922,0,32,3,5,26.15,1,347,2
15451,54522,0,19,1,2,600.16,2,435,4
10767,16628,1,19,5,5,58.65,1,745,3
39208,94358,0,35,6,1,1050.0,0,579,8
52901,63486,1,47,6,2,2100.0,0,796,3
65369,49360,0,30,5,1,11.73,2,301,8
69536,56452,1,27,2,5,203.3,0,791,1
38136,48316,0,43,1,5,1500.4,2,41,5
12724,98467,0,54,3,3,15.69,0,492,7
35706,307,1,24,3,5,26.15,2,347,4
855,17688,1,46,0,1,15.15,1,151,4
60360,86024,0,37,1,5,1500.4,1,390,4
7714,37283,0,50,2,1,40.66,1,784,5
36537,52472,1,25,2,2,81.32,0,388,1
54741,88494,0,51,1,4,1200.32,2,732,2
18892,29598,0,47,4,2,1200.34,1,676,7
83172,67615,0,54,1,2,600.16,0,512,4
5126,99060,0,44,7,4,143.36,1,579,1
28832,6230,0,65,2,4,162.64,0,179,4
35032,79872,0,58,4,1,600.17,2,252,7
30174,83792,1,46,5,3,35.19,0,273,4
7075,35238,0,53,7,1,35.84,1,336,7
63296,91452,1,30,3,1,5.23,0,174,6
75856,25291,0,30,1,1,300.08,0,576,4
14740,73002,0,51,5,2,23.46,1,689,8
15023,95399,0,65,1,4,1200.32,0,622,5
37525,1391,1,43,1,3,900.24,1,586,4
33171,563,0,57,3,1,5.23,2,742,5
89935,90361,0,25,1,3,900.24,1,206,7
74794,26314,0,18,0,3,45.45,1,69,9
13263,21496,1,34,1,4,1200.32,2,198,5
2030,11488,0,18,3,5,26.15,2,73,6
88106,4011,1,32,0,1,15.15,2,358,5
32653,89356,1,23,1,2,600.16,1,268,5
50654,93585,0,47,1,2,600.16,1,76,5
45092,65678,0,35,3,2,10.46,0,126,1
62538,40639,0,57,1,1,300.08,2,455,4
88721,9933,1,56,3,5,26.15,2,291,4
64339,5104,0,31,1,4,1200.32,1,640,4
97768,53556,0,36,3,3,15.69,0,380,6
56848,95870,0,24,2,3,121.98,2,633,5
28196,80508,0,29,7,5,179.2,0,652,6
37384,22257,1,35,4,4,2400.68,1,678,6
21412,69873,0,18,4,4,2400.68,0,713,9
70783,28917,0,34,2,5,203.3,0,231,8
5878,33786,0,20,7,1,35.84,1,681,6
18513,97755,1,49,7,4,143.36,2,654,4
71892,19725,1,63,2,1,40.66,2,364,8
20791,81645,0,19,2,5,203.3,0,474,6
21539,62272,1,25,1,4,1200.32,1,393,5
4323,33850,0,38,4,3,1800.51,0,590,2
19544,51668,1,49,1,2,600.16,1,632,1
78453,83236,0,29,1,2,600.16,0,92,7
27750,22046,0,22,2,3,121.98,1,52,7
66257,54647,0,49,6,2,2100.0,2,377,3
23779,20975,1,53,7,5,179.2,0,483,3
62560,37064,1,25,4,3,1800.51,2,425,4
75686,79035,1,18,1,5,1500.4,1,436,2
64649,36914,1,20,1,1,300.08,0,525,5
8427,54810,0,64,0,5,75.75,2,56,5
94992,98121,0,52,2,4,162.64,2,103,8
5531,51872,0,51,4,2,1200.34,1,342,6
20792,29136,0,43,6,2,2100.0,2,592,5
63380,97651,1,54,1,5,1500.4,1,697,5
27110,85557,0,52,1,3,900.24,0,331,2
34454,26412,1,38,1,4,1200.32,2,537,9
14264,94450,1,61,1,4,1200.32,0,360,4
40914,16438,0,64,2,1,40.66,0,530,5
83085,6168,0,24,4,1,600.17,1,265,4
2186,20272,0,65,7,3,107.52,0,81,5
62162,42026,0,23,3,2,10.46,0,487,4
54467,95971,0,36,7,5,179.2,0,418,5
92368,60887,0,19,2,4,162.64,1,251,4
35490,37612,0,43,7,2,71.68,0,667,4
91391,48271,1,36,2,3,121.98,0,513,2
53888,76518,0,61,0,2,30.3,1,60,6
34949,86666,1,62,6,2,2100.0,2,78,8
16893,9601,1,59,7,3,107.52,1,125,4
75115,40635,0,61,2,3,121.98,2,190,5
47150,75358,0,30,1,1,300.08,2,588,5
7244,24746,1,37,1,5,1500.4,0,472,3
53709,83910,1,44,1,2,600.16,0,227,7
94750,842,0,67,2,3,121.98,0,684,4
34676,62811,0,38,1,2,600.16,1,638,5
6823,70397,0,69,1,4,1200.32,1,261,5
70256,13521,1,52,1,5,1500.4,0,741,3
55860,83465,0,26,0,2,30.3,1,717,3
55963,58182,1,30,1,1,300.08,2,665,2
63802,50058,0,49,1,4,1200.32,0,445,5
5309,39870,0,69,2,2,81.32,1,750,1
81848,84953,1,69,2,5,203.3,0,101,5
58485,7074,1,61,1,5,1500.4,1,234,2
59022,86452,0,41,3,3,15.69,2,255,6
27107,72071,1,20,1,1,300.08,0,20,6
63169,62605,0,21,3,5,26.15,1,413,3
89527,30667,0,60,3,3,15.69,2,336,3
67666,30121,1,47,2,2,81.32,0,315,9
55339,25259,0,24,6,2,2100.0,2,176,6
32421,94583,0,31,3,5,26.15,1,347,4
45472,76236,0,63,1,3,900.24,0,770,2
90639,52710,1,50,7,3,107.52,2,791,4
48769,41847,0,35,2,2,81.32,2,211,4
70880,73689,0,35,2,3,121.98,1,307,5
29181,75231,1,19,1,1,300.08,1,244,1
46358,93034,1,67,1,3,900.24,2,648,7
1252,66435,0,34,4,3,1800.51,0,680,6
55491,50085,0,45,2,3,121.98,1,157,4
3649,24646,1,30,7,3,107.52,1,747,6
53501,22016,0,20,1,2,600.16,0,32,7
33109,82536,0,37,3,5,26.15,2,6,2
99343,21154,1,20,7,3,107.52,0,282,1
82940,81607,1,41,4,4,2400.68,1,631,4
28744,82797,0,28,0,3,45.45,0,616,4
49696,72748,1,40,1,4,1200.32,1,514,1
10422,93013,1,58,2,4,162.64,0,521,4
72263,2556,0,25,5,5,58.65,0,762,7
2521,56438,0,26,4,3,1800.51,2,734,6
99448,65720,0,60,4,2,1200.34,0,55,8
60308,87680,0,26,7,4,143.36,0,548,2
15366,89344,0,48,1,5,1500.4,0,68,2
58129,49401,0,42,1,4,1200.32,2,212,5
81694,78685,0,41,1,2,600.16,0,518,6
69002,58974,0,20,1,2,600.16,1,695,9
57613,48917,0,41,5,2,23.46,1,623,9
76617,42444,0,63,3,5,26.15,2,256,5
16618,57762,0,60,1,3,900.24,1,713,6
9611,25731,1,53,2,3,121.98,2,327,4
82696,27061,1,23,2,2,81.32,2,261,6
72195,59428,0,65,4,2,1200.34,0,470,8
58497,98534,1,50,3,2,10.46,1,631,8
72257,59159,0,35,4,2,1200.34,1,568,4
31161,59824,0,55,4,1,600.17,1,130,4
8483,37834,1,44,6,2,2100.0,0,117,7
91962,77956,1,50,1,1,300.08,0,360,5
12026,67520,0,36,1,1,300.08,0,599,3
82670,34195,0,67,5,3,35.19,0,405,9
86068,95118,0,22,0,4,60.6,0,139,7
72069,63144,1,69,3,5,26.15,0,535,7
38082,70782,0,47,5,4,46.92,0,635,6
82606,67993,0,26,7,1,35.84,2,725,7
18375,62626,0,60,1,2,600.16,1,672,8
51202,87179,0,23,0,3,45.45,1,685,7
48998,40739,0,40,6,2,2100.0,0,621,3
79071,16742,0,45,2,3,121.98,2,55,5
16751,16708,1,68,1,5,1500.4,1,82,4
3299,6688,1,51,1,3,900.24,2,462,3
53790,32406,0,47,1,1,300.08,0,113,9
38617,25281,1,63,4,1,600.17,0,374,5
44606,36463,0,40,4,4,2400.68,0,114,7
72017,41101,0,46,1,4,1200.32,1,155,4
14616,13178,1,64,4,4,2400.68,0,424,4
76845,9690,0,62,2,2,81.32,1,2,8
94961,39215,0,60,2,1,40.66,2,92,6
88298,33657,1,39,2,5,203.3,1,593,7
37207,97794,0,45,3,1,5.23,0,106,4
4317,94490,0,41,7,5,179.2,0,340,8
95183,1687,0,39,1,4,1200.32,1,795,3
29557,32362,0,51,1,1,300.08,1,794,4
40376,55184,0,49,1,1,300.08,1,779,5
81301,59185,1,36,1,3,900.24,2,478,4
1997,18227,1,62,3,2,10.46,2,712,5
128,46986,0,46,3,5,26.15,0,10,5
55271,68175,0,49,1,1,300.08,1,728,4
14527,46278,0,48,1,3,900.24,2,2,3
44193,88630,0,28,1,1,300.08,0,122,6
37406,48371,1,69,7,5,179.2,0,342,6
40772,45148,0,34,7,2,71.68,0,9,3
28089,88736,1,56,3,5,26.15,0,747,8
66578,43865,1,52,2,4,162.64,0,343,2
89941,52663,0,23,0,1,15.15,0,735,6
28279,35171,1,20,0,1,15.15,1,788,3
44797,10287,1,21,3,3,15.69,0,592,4
61606,19242,1,37,3,5,26.15,1,715,5
57129,49499,0,50,4,4,2400.68,2,437,6
84996,17895,1,19,1,1,300.08,1,204,4
25456,5011,1,40,3,1,5.23,1,203,6
89420,76753,1,68,0,5,75.75,0,404,1
9878,51983,1,62,2,3,121.98,0,595,4
94502,35596,0,69,4,2,1200.34,1,773,9
86537,71293,1,52,1,4,1200.32,2,530,8
84367,38742,0,31,3,2,10.46,0,673,9
23922,88249,1,22,4,4,2400.68,0,2,7
52972,55920,1,59,1,5,1500.4,0,572,4
48921,18926,1,20,3,5,26.15,1,317,4
31668,70057,1,50,1,1,300.08,1,471,8
6134,36996,1,29,4,4,2400.68,1,516,3
54303,71767,0,23,1,2,600.16,0,651,6
70263,3021,0,52,7,2,71.68,1,40,6
76452,6826,1,42,1,1,300.08,1,163,3
11336,80711,1,26,1,2,600.16,0,294,3
47989,53284,1,69,1,4,1200.32,1,769,8
95287,54795,0,40,3,4,20.92,0,223,6
51729,99366,0,61,2,3,121.98,1,90,4
38672,35158,1,54,2,5,203.3,1,620,3
48876,17496,0,33,7,5,179.2,0,88,3
42628,1416,0,37,1,3,900.24,1,39,8
3702,39628,0,50,1,5,1500.4,0,130,6
58458,21494,1,56,1,3,900.24,0,594,4
76378,60319,0,41,1,1,300.08,0,654,4
30560,1558,1,24,4,3,1800.51,1,473,5
36306,23138,0,38,1,1,300.08,2,706,5
98613,8999,1,62,3,4,20.92,1,771,2
59914,31377,0,46,2,4,162.64,0,550,4
97446,32372,1,38,0,2,30.3,1,796,5
61844,64315,1,19,5,1,11.73,2,753,5
77542,21221,1,36,1,1,300.08,1,731,7
22267,76287,0,35,7,1,35.84,0,594,5
94983,32595,0,27,1,1,300.08,2,222,5
51432,71940,0,28,1,3,900.24,2,156,7
23281,15703,0,45,3,2,10.46,0,12,4
20912,8809,0,43,1,2,600.16,2,97,3
87712,93850,1,33,2,3,121.98,0,312,5
75691,54661,1,26,3,2,10.46,2,443,4
61731,55809,0,49,7,2,71.68,0,418,3
54519,31285,0,52,1,5,1500.4,1,718,4
52691,35453,0,37,3,2,10.46,1,138,6
90758,93375,0,46,3,3,15.69,1,688,6
22740,7168,1,52,4,4,2400.68,0,679,9
95888,3945,1,68,4,4,2400.68,2,347,5
73131,66330,1,29,3,5,26.15,0,318,2
62683,59763,0,67,1,3,900.24,1,151,6
36033,56303,1,40,1,4,1200.32,0,481,4
31847,59478,0,24,1,1,300.08,1,331,6
77311,34241,0,52,7,1,35.84,1,526,2
76714,94827,1,42,2,5,203.3,1,575,5
40557,5021,1,21,1,3,900.24,1,665,7
63801,90527,0,22,1,1,300.08,1,271,2
72358,98630,0,28,5,1,11.73,1,18,8
78906,66891,1,30,3,1,5.23,1,275,5
36659,42276,1,42,0,2,30.3,0,652,4
43801,91019,1,66,2,3,121.98,1,672,4
3036,58487,1,42,2,4,162.64,0,331,4
91768,49124,0,31,1,2,600.16,0,521,5
46355,82942,0,60,5,2,23.46,0,554,2
28257,39861,0,51,0,1,15.15,2,13,7
5794,87364,1,34,4,3,1800.51,0,545,3
24698,9184,0,51,7,4,143.36,0,517,7
96632,67163,0,35,3,1,5.23,1,551,7
51553,55188,1,50,3,1,5.23,1,617,7
57472,19326,1,28,1,3,900.24,0,306,2
82539,98154,1,66,1,2,600.16,2,630,5
61520,46517,0,32,7,4,143.36,0,423,1
11619,91175,0,38,1,1,300.08,0,44,6
26417,28551,0,18,1,2,600.16,0,616,4
96151,28284,1,21,7,3,107.52,0,765,4
57830,74290,1,64,3,3,15.69,0,591,9
50375,2954,1,50,3,5,26.15,0,126,9
50800,83245,0,68,1,5,1500.4,0,379,3
76952,37117,1,43,5,3,35.19,0,265,7
35627,24428,0,28,7,3,107.52,0,739,8
64884,18977,0,63,2,1,40.66,2,753,8
55042,72581,0,49,1,5,1500.4,2,311,7
65267,87426,0,48,3,2,10.46,0,634,5
92983,77966,1,66,3,2,10.46,0,693,5
36008,82732,0,27,1,3,900.24,0,657,5
83514,5390,1,24,2,3,121.98,0,489,7
84833,73910,0,68,3,2,10.46,0,607,7
46658,86280,0,56,1,2,600.16,2,682,6
44046,47610,1,43,2,4,162.64,0,431,4
42230,44021,0,34,1,3,900.24,1,695,9
88945,86172,0,52,7,1,35.84,0,600,5
11809,35974,0,69,1,1,300.08,2,633,6
88821,17165,0,25,2,5,203.3,0,383,2
34078,68274,0,42,2,4,162.64,2,397,4
51143,17424,0,23,4,1,600.17,0,520,3
36166,52666,1,19,2,3,121.98,0,633,7
45783,24320,0,46,2,3,121.98,0,375,4
44913,76751,1,47,3,2,10.46,1,795,1
56108,98628,1,58,2,4,162.64,0,188,7
77838,20693,0,60,2,5,203.3,1,62,8
62836,88929,1,42,2,1,40.66,1,723,4
26948,70218,1,45,2,2,81.32,0,196,4
38537,93699,0,25,1,2,600.16,1,367,5
49763,11244,0,67,1,2,600.16,1,768,3
4589,19080,1,60,1,3,900.24,0,570,4
75708,26620,1,34,7,3,107.52,1,683,9
36957,86158,1,68,4,1,600.17,0,635,3
11377,59176,1,32,0,1,15.15,2,632,5
11820,10563,0,64,4,4,2400.68,2,762,8
84975,46531,1,52,1,1,300.08,2,207,4
60829,82586,1,66,3,3,15.69,0,608,6
66768,40843,1,57,4,4,2400.68,0,194,5
48092,46148,0,42,2,4,162.64,1,29,2
67346,80146,0,43,2,2,81.32,1,30,6
36102,68115,1,27,1,1,300.08,0,12,4
97565,14655,1,52,6,2,2100.0,0,416,6
84090,47167,0,35,6,1,1050.0,0,210,6
57834,9163,0,66,1,2,600.16,0,505,5
83028,83995,0,19,1,3,900.24,0,263,3
91056,64356,0,25,5,3,35.19,0,617,1
39388,4613,0,34,3,5,26.15,0,91,9
73246,9402,0,57,5,4,46.92,1,402,7
37785,33427,1,31,1,1,300.08,2,103,4
81924,26119,1,44,1,4,1200.32,1,683,1
78904,94059,1,64,3,3,15.69,0,693,5
97862,69030,0,23,6,1,1050.0,1,416,4
62880,20879,1,63,4,4,2400.68,1,265,6
25537,42115,0,37,3,2,10.46,2,768,7
56553,84761,0,30,3,5,26.15,1,283,4
7368,34214,0,54,1,2,600.16,1,505,5
43042,96257,0,67,4,3,1800.51,1,100,5
69783,8789,0,45,4,1,600.17,0,487,7
12825,47561,0,42,3,4,20.92,0,284,4
68793,59119,0,35,0,1,15.15,0,209,5
7010,93874,0,48,2,2,81.32,0,383,7
44687,18451,0,61,2,1,40.66,2,391,3
79290,15811,0,22,0,4,60.6,0,626,5
80606,55999,0,27,1,4,1200.32,2,448,6
21769,14816,1,35,7,3,107.52,1,777,5
20970,65130,0,66,4,3,1800.51,1,581,4
53648,73603,1,57,2,3,121.98,1,318,6
91210,30862,0,68,4,3,1800.51,1,247,6
63690,97271,0,46,3,4,20.92,0,641,1
84693,70540,1,69,1,4,1200.32,0,637,3
62347,21658,0,45,2,1,40.66,0,516,6
89609,15103,1,23,4,3,1800.51,2,53,4
91977,32786,1,39,3,5,26.15,2,750,4
91495,93440,0,24,3,4,20.92,0,20,5
15150,55801,0,38,1,5,1500.4,0,613,4
51479,90109,0,48,2,3,121.98,1,556,6
39930,13816,0,28,7,3,107.52,1,529,1
63264,46982,1,48,2,3,121.98,2,653,4
44710,80245,0,36,1,1,300.08,0,765,5
45396,76246,0,45,3,1,5.23,0,457,6
48360,56037,0,64,1,2,600.16,0,792,5
7815,62949,0,36,3,2,10.46,0,293,7
43076,28895,1,45,2,3,121.98,1,99,8
57945,68946,1,35,2,5,203.3,1,758,3
86164,99351,0,32,1,4,1200.32,0,119,5
82183,37500,0,42,2,5,203.3,2,51,8
15369,30530,0,37,3,4,20.92,1,433,8
84384,65026,0,50,4,4,2400.68,2,598,7
70107,63306,0,41,2,1,40.66,0,217,9
31191,9134,0,61,4,3,1800.51,2,46,9
46293,72192,1,67,0,5,75.75,2,415,5
15592,86552,1,38,2,1,40.66,2,117,6
57810,72969,0,18,1,3,900.24,1,85,7
57121,22971,1,47,1,4,1200.32,1,398,4
83862,57302,1,48,7,4,143.36,2,145,5
30557,12578,0,53,1,1,300.08,0,290,8
10352,46539,0,40,2,2,81.32,0,188,5
69252,87576,0,30,5,3,35.19,2,330,6
98443,95353,0,40,1,4,1200.32,1,13,5
65238,80184,0,47,0,2,30.3,0,607,5
14433,25016,1,63,1,4,1200.32,1,138,9
53826,86270,0,54,1,2,600.16,1,570,6
6966,47196,0,46,1,4,1200.32,0,19,5
29011,32940,0,40,5,1,11.73,1,412,6
58843,57792,0,37,4,1,600.17,1,1,1
74886,73943,1,59,7,1,35.84,2,764,5
78087,62814,0,66,1,1,300.08,1,610,7
83005,10180,0,27,1,5,1500.4,2,156,3
94916,77986,0,27,7,3,107.52,0,320,7
92365,4863,1,23,7,1,35.84,0,652,6
31966,57488,0,54,5,1,11.73,2,46,4
71564,80310,0,27,5,2,23.46,0,297,9
21001,22725,0,40,4,3,1800.51,2,543,4
54048,94297,0,55,7,3,107.52,0,760,5
10279,58928,0,54,7,3,107.52,2,365,6
17650,77544,0,47,4,1,600.17,1,281,9
26474,12706,0,19,4,1,600.17,0,694,3
3581,139,0,57,3,5,26.15,0,109,4
51554,42200,1,63,0,1,15.15,1,749,5
85360,49400,0,60,4,4,2400.68,0,414,9
8261,11405,0,42,1,2,600.16,0,601,7
79612,77088,1,60,1,3,900.24,1,224,5
79600,51477,0,41,7,4,143.36,0,614,5
42253,69196,0,21,5,3,35.19,0,6,5
86322,24605,0,34,1,5,1500.4,0,570,5
91095,65932,0,31,1,3,900.24,0,216,6
57892,48812,1,20,6,2,2100.0,1,571,6
4417,36024,1,49,2,5,203.3,0,27,5
68504,27678,0,44,2,2,81.32,2,264,7
22738,81779,0,36,0,5,75.75,1,321,5
34825,50875,1,18,0,4,60.6,1,365,7
32583,13056,0,55,6,1,1050.0,0,319,5
95204,88029,1,66,4,2,1200.34,0,642,7
97664,61622,1,56,2,1,40.66,1,156,8
80829,91480,1,48,4,3,1800.51,0,586,7
47160,77813,0,54,1,5,1500.4,0,433,9
26427,75032,1,18,1,3,900.24,0,4,5
33837,58317,0,28,1,2,600.16,0,130,6
81358,68018,0,58,1,3,900.24,2,207,9
32697,25527,0,21,1,2,600.16,2,388,8
22376,47068,0,35,1,3,900.24,1,374,4
95181,45811,0,28,0,1,15.15,0,481,4
86032,66626,1,54,3,3,15.69,0,689,5
92304,36667,0,34,2,1,40.66,1,605,4
65093,21639,0,40,0,4,60.6,0,175,8
11643,98570,0,57,7,2,71.68,2,169,6
69264,65813,0,51,2,2,81.32,0,404,2
9397,32473,0,24,3,3,15.69,1,473,4
34008,49460,0,46,1,2,600.16,1,704,4
10062,62223,1,36,5,2,23.46,2,558,4
41360,18141,0,45,1,5,1500.4,2,521,5
82002,20877,0,29,1,2,600.16,2,502,4
19772,81419,1,67,3,3,15.69,0,31,4
85164,84069,1,54,0,1,15.15,1,727,4
68414,24881,1,28,1,5,1500.4,1,518,4
29879,94009,0,47,4,3,1800.51,2,274,8
97311,48368,0,66,1,3,900.24,0,145,3
51856,17080,0,60,3,1,5.23,0,155,6
54517,95886,1,30,1,3,900.24,1,505,6
67345,56723,1,59,1,4,1200.32,1,402,4
11895,75251,1,69,3,3,15.69,0,576,7
38460,17241,1,33,7,1,35.84,1,629,6
89795,23099,0,61,1,3,900.24,0,297,3
48757,97951,0,69,1,4,1200.32,1,197,7
11552,55425,0,24,3,4,20.92,1,122,3
19880,91260,0,67,3,4,20.92,1,373,1
77959,29338,1,27,3,2,10.46,1,611,3
94394,99087,0,35,2,5,203.3,0,463,4
65496,45149,0,52,5,1,11.73,0,79,3
6875,60770,0,68,1,5,1500.4,2,257,4
58748,53157,0,41,7,2,71.68,0,102,6
3982,68169,0,28,4,1,600.17,0,673,3
84586,3896,1,54,1,4,1200.32,1,466,6
62197,90556,0,21,1,5,1500.4,1,317,3
80593,53732,0,21,4,4,2400.68,2,604,5
25146,5623,0,54,1,1,300.08,0,20,4
60999,36905,0,37,6,1,1050.0,1,69,4
75855,39833,1,57,6,2,2100.0,1,23,1
67839,31509,1,38,1,2,600.16,2,5,6
69845,39799,0,27,1,2,600.16,2,673,5
44262,90797,0,22,2,1,40.66,1,692,7
62082,3160,0,21,4,4,2400.68,0,131,5
47193,70116,0,23,2,5,203.3,0,161,5
63582,71624,0,25,4,3,1800.51,0,461,4
2921,39146,0,55,1,2,600.16,0,400,8
30051,45721,1,24,3,1,5.23,2,510,9
78133,97348,0,22,1,2,600.16,0,656,5
82420,76924,0,45,3,2,10.46,0,237,8
37490,64737,0,54,3,1,5.23,0,528,8
59171,22694,1,23,3,5,26.15,0,680,5
69227,76058,0,65,3,2,10.46,0,499,5
11366,50853,1,19,1,3,900.24,1,323,2
40886,7476,1,49,1,1,300.08,0,344,4
77225,38786,1,53,1,5,1500.4,0,86,6
17539,86495,0,35,1,4,1200.32,0,422,3
92122,35163,1,18,6,1,1050.0,2,519,6
84838,47567,1,32,2,1,40.66,0,498,5
80355,84149,1,68,4,1,600.17,1,472,4
53418,98449,0,30,1,3,900.24,0,533,3
87921,51056,0,55,2,3,121.98,2,278,6
93113,36526,0,51,1,4,1200.32,1,484,6
87529,16709,0,26,0,1,15.15,1,109,6
95570,68589,1,24,2,2,81.32,0,589,1
6160,87267,1,45,2,4,162.64,0,701,1
37631,11846,0,48,1,4,1200.32,0,298,6
51251,111,1,64,0,4,60.6,1,774,5
92605,96471,1,65,1,4,1200.32,0,398,7
80048,93388,0,53,1,1,300.08,0,535,5
54023,31197,1,60,3,2,10.46,0,136,4
93037,44939,0,19,1,1,300.08,2,657,6
65756,86864,0,62,2,1,40.66,1,222,5
25244,50847,0,24,2,3,121.98,2,518,4
63351,85146,0,38,3,4,20.92,1,401,9
86567,24021,0,65,3,2,10.46,1,325,5
25625,47662,1,59,4,3,1800.51,0,551,1
70030,13566,1,66,0,4,60.6,0,575,5
18864,95236,0,28,3,5,26.15,1,379,6
66223,46877,1,25,7,1,35.84,0,217,9
78,54673,0,67,6,1,1050.0,2,275,7
6022,14794,0,39,6,2,2100.0,0,238,4
65622,672,1,30,1,1,300.08,1,523,5
9884,90314,1,50,1,5,1500.4,1,780,2
31679,2481,1,41,2,5,203.3,1,615,5
13892,52369,1,34,2,2,81.32,0,598,6
79061,4095,0,22,4,2,1200.34,0,376,6
1255,90212,0,62,3,3,15.69,0,654,4
87047,72289,1,21,7,2,71.68,0,120,5
74318,61343,1,59,7,4,143.36,0,213,6
29422,42856,0,52,0,3,45.45,1,734,6
75896,14159,0,19,1,5,1500.4,1,697,4
91829,55889,0,64,7,3,107.52,2,538,3
30230,12288,1,54,2,5,203.3,0,585,9
21646,64718,0,40,3,2,10.46,1,421,7
33828,55230,0,21,6,2,2100.0,2,751,1
21526,2560,0,58,2,2,81.32,0,227,8
56845,1348,0,56,2,3,121.98,0,35,4
13382,90154,1,26,5,4,46.92,1,79,9
3709,87565,1,58,1,1,300.08,2,619,5
59856,86143,0,35,4,2,1200.34,0,651,1
87868,98523,0,58,1,2,600.16,1,482,2
30689,26837,1,47,7,4,143.36,1,30,6
99386,81690,1,46,2,5,203.3,0,645,5
4440,75834,0,26,3,3,15.69,2,371,5
64463,91960,0,28,7,1,35.84,0,793,5
35609,60287,0,40,1,2,600.16,1,567,7
8581,12764,0,39,1,3,900.24,1,691,6
22110,41985,1,42,1,4,1200.32,0,219,4
22517,65040,0,52,4,1,600.17,2,148,3
85076,79612,0,38,1,2,600.16,0,794,4
74819,38406,1,66,1,4,1200.32,1,399,9
36298,35911,0,53,0,5,75.75,0,784,9
20311,72382,0,33,3,2,10.46,0,95,5
60162,38144,0,53,1,4,1200.32,0,544,1
50561,5368,1,62,4,1,600.17,1,711,7
30297,27277,0,42,4,3,1800.51,1,790,6
61045,96418,0,35,5,3,35.19,2,687,5
52253,3773,0,18,3,4,20.92,0,623,3
12498,86509,0,46,1,2,600.16,2,131,5
9313,46025,1,46,2,4,162.64,1,354,4
78831,99047,0,28,4,2,1200.34,0,109,8
69860,2853,0,45,1,4,1200.32,0,751,4
3425,29808,0,51,1,2,600.16,1,176,6
26561,89101,0,42,7,5,179.2,0,356,5
49294,70386,0,19,1,5,1500.4,2,654,5
12042,24397,0,33,1,1,300.08,1,724,5
42093,40393,0,46,7,4,143.36,2,108,3
42921,75609,0,48,1,5,1500.4,0,620,6
15637,80987,0,56,1,2,600.16,2,269,2
81726,21198,0,50,1,5,1500.4,0,216,7
77254,38894,0,37,7,2,71.68,1,380,3
70058,4401,0,48,3,4,20.92,2,668,8
17861,10449,1,58,3,1,5.23,1,474,4
26238,68032,1,41,2,4,162.64,2,326,2
12958,10311,0,61,1,3,900.24,0,752,5
40714,21526,1,44,1,1,300.08,1,379,1
14647,65032,0,45,1,3,900.24,0,320,9
32410,36085,1,48,1,2,600.16,0,7,1
47839,70431,0,56,3,3,15.69,1,623,7
47929,97207,0,58,3,2,10.46,1,441,8
25561,14927,0,45,1,4,1200.32,1,786,7
31126,73447,1,56,2,4,162.64,2,624,1
21826,41565,1,36,0,3,45.45,0,261,6
31264,64666,0,33,2,5,203.3,1,506,4
30515,93391,0,56,2,5,203.3,2,52,9
14382,64533,0,47,2,3,121.98,0,479,4
64483,39640,0,52,7,4,143.36,1,257,4
45602,85346,0,40,2,3,121.98,1,168,6
69411,22958,0,36,2,4,162.64,0,730,5
91629,68919,0,61,4,4,2400.68,0,289,7
20349,74301,0,38,3,2,10.46,2,437,4
66536,98292,1,63,1,5,1500.4,0,189,3
61542,12176,0,32,4,2,1200.34,2,42,4
58033,85714,0,36,1,2,600.16,0,656,1
1691,39986,0,63,3,2,10.46,0,734,5
24296,51496,0,68,1,1,300.08,1,219,8
64200,40651,0,48,5,2,23.46,1,517,2
76453,58477,0,59,0,2,30.3,0,18,9
34657,22894,1,30,1,3,900.24,1,428,5
72564,68328,0,69,1,4,1200.32,1,229,7
45439,66350,1,23,3,1,5.23,0,762,6
53887,35907,1,57,7,3,107.52,1,670,3
